reservoir_name,distlabel,district,basin,date,storage_bcm,month,day,year,year_completed,river,location,type,height_m,length_m,volume_content_103m3,gross_storage_capacity_103m3,reservoir_area_103m2,effective_storage_capacity_103m3,purpose,designed_spillway_capacity_m3_s,x,gross_storage_capacity_109m3,effective_storage_capacity_109m3,lat,long,drought
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-02-01,1.74,2,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-03-01,1.5,3,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-04-01,1.2,4,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-05-01,0.83,5,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-06-01,0.85,6,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-07-01,1.11,7,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-08-01,2.01,8,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-09-01,2.15,9,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-10-01,2.17,10,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-11-01,2.13,11,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
JayakwadiNath Sagar,Pune - High drought risk,Pune,GODAVARI,2020-12-01,1.96,12,1,2020,1976,Godavari,"Aurangabad, Paithan",Earthfill,41.3,10415,13410,2909000.00,39800,2170000.00,Irrigation & Hydroelectricity,18153,NA,2.909,2.17,19.469053,75.363036,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-01-01,0.45,1,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-02-01,0.36,2,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-03-01,0.25,3,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-04-01,0.21,4,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-05-01,0.17,5,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-06-01,0.19,6,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-07-01,0.24,7,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-08-01,0.4,8,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-09-01,0.52,9,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-10-01,0.52,10,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-11-01,0.52,11,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Girna Reservoir,Hingoli - High drought risk,Hingoli,TAPI,2020-12-01,0.44,12,1,2020,1969,Girna,Nandgaon,Earthfill,54.56,963.17,2042,608980.00,60040,525920.00,Irrigation & Hydroelectricity,8433,NA,0.60898,0.52592,20.832733,75.423868,High drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-01-01,0.31,1,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-02-01,0.26,2,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-03-01,0.21,3,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-04-01,0.14,4,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-05-01,0.07,5,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-06-01,0.05,6,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-07-01,0.15,7,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-08-01,0.47,8,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-09-01,0.47,9,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-10-01,0.47,10,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-11-01,0.45,11,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
Mulshi Dam,Pune - Low drought risk,Pune,KRISHNA,2020-12-01,0.39,12,1,2020,1927,Mula,"Pune, Mulashi",Gravity,48.8,1533.38,NA,52230.00,3802,,Hydroelectricity,1892,NA,0.05223,NA,18.525686,73.511757,Low drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-01-01,1.36,1,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-02-01,1.52,2,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-03-01,0.7,3,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-04-01,0.17,4,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-05-01,0,5,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-06-01,0,6,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-07-01,0.17,7,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
BhimaUjjani Reservoir,Satara - High drought risk,Satara,KRISHNA,2020-08-01,1.52,8,1,2020,1980,Bhima,"Solapur, Tembhurni",Earthfill,56.4,2534,NA,3140000.00,337000,1440000.00,Irrigation,15717,NA,3.14,1.44,18.0744675082284,75.1202791954433,High drought risk
