CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,LAT_DD,LONGTD_DD,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,JRSDCT_GRP_CD,JRSDCT_GRP_LONG_DESC,AGY_ST_NO,ST_FULL_NM,RECRE_RD_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_RECRE_RD_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,RTE_NM,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_LVL_A_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1790963,06694,07/31/18 00:00:00,07,31,2018,3,19,7P,26,Multnomah,245,Portland SE,57,PORTLAND UA,19,U LOCAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,14.83,-122,39,31.3,45.52078611111067,-122.658694444444,NA,NA,NA,NA,01928,SE PINE ST,NA,05007,SE 7TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,02,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,02,NO-YIELD,03,PAS-STOP,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_114852,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1790967,06696,07/31/18 00:00:00,07,31,2018,3,14,2P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,46.43,-122,38,44.01,45.512897222222,-122.64555833333333,NA,NA,NA,NA,01513,SE MADISON ST,NA,05020,SE 20TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,04,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,0,NONE,NA,NA,NA,NA,NA,NA,02,NO-YIELD,03,PAS-STOP,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_117421,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1790971,06700,07/31/18 00:00:00,07,31,2018,3,14,2P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,48.11,-122,38,58.1,45.48003055555467,-122.64947222222133,NA,NA,NA,NA,01320,SE KNIGHT ST,NA,01567,SE MILWAUKIE AVE,NA,1,0,9,NA,25,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,04,&,OVERTURN,&,OTH,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,3,CITY,001,FEL/JUMP,083,VEG HID,NA,NA,10,OTHR-IMP,40,VIEW OBS,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_126891,NA,0,10/30/19 17:21:05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,N
1790974,06706,07/31/18 00:00:00,07,31,2018,3,12,12P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,026,NA,MT. HOOD,1,0,MN,0,R,NA,002600100S00,45,29,48.29,-122,32,43.49,45.49674722222133,-122.54541388888833,NA,NA,NA,NA,01940,SE POWELL BLVD,NA,05115,SE 115TH AVE,NA,1,NA,7,6.82999992,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26,US 26,1,02B,293_13269,NA,0,10/30/19 17:21:05,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,N
1790975,06709,07/31/18 00:00:00,07,31,2018,3,17,5P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,29,12.51,-122,32,16.16,45.486808333333336,-122.53782222222134,NA,NA,NA,NA,01424,SE LIEBE ST,NA,05122,SE 122ND AVE,NA,1,0,1,NA,NA,1,INTER,0,3,3-LEG,0,0,0,NA,0,NA,NA,06,G,O-STRGHT,2,HEAD,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,5,NO RPT,004,INDRCT PED,NA,NA,NA,NA,15,WRNG WAY,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02C,58_125513,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,N
1791004,06772,07/12/18 00:00:00,07,12,2018,5,08,8A,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,21.51,-122,36,6.11,45.505975,-122.601697222222,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05060,SE 60TH AVE,NA,1,200,1,NA,NA,3,STRGHT,0,NA,NA,0,0,0,2,NA,0,NONE,07,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,0,NONE,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_119522,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1791006,07061,08/10/18 00:00:00,08,10,2018,6,19,7P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,8.77,-122,31,15.68,45.51910277777767,-122.52102222222166,NA,NA,NA,NA,02259,SE STARK ST,NA,05139,SE 139TH AVE,NA,1,0,3,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,5,NO RPT,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_115864,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1791008,06773,07/13/18 00:00:00,07,13,2018,6,14,2P,26,Multnomah,245,Portland SE,57,PORTLAND UA,19,U LOCAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,39.4,-122,38,35.4,45.510944444444,-122.64316666666633,NA,NA,NA,NA,01528,SE MARKET ST,NA,05022,SE 22ND AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,01,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,0,NONE,NA,NA,NA,NA,NA,NA,02,NO-YIELD,03,PAS-STOP,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_117793,NA,0,10/30/19 17:21:05,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,N
1791014,06869,07/26/18 00:00:00,07,26,2018,5,18,6P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,064,NA,EAST PORTLAND FREEWAY,1,6,CN,0,R,4,0064BV100S00,45,30,15.77,-122,33,49.03,45.504380555555,-122.563619444444,NA,NA,NA,NA,00614,SE DIVISION ST,NA,00159,SE 96TH DR,NA,1,NA,7,19.6399994,30,3,STRGHT,0,NA,NA,0,0,0,4,NA,0,NONE,07,C,S-STRGHT,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,3,CITY,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205,I-205,1,02B,293_6128,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,1,0,0,0,0,0,0,0,N
1791016,06870,07/28/18 00:00:00,07,28,2018,7,13,1P,26,Multnomah,245,Portland SE,57,PORTLAND UA,19,U LOCAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,29,9.47,-122,35,3.64,45.485963888888335,-122.58434444444433,NA,NA,NA,NA,05077,SE 77TH AVE,NA,01574,SE MITCHELL ST,NA,1,130,1,NA,20,3,STRGHT,0,NA,NA,0,0,0,2,NA,0,NONE,08,6,BIKE,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,3,CITY,001,FEL/JUMP,NA,NA,NA,NA,28,NM INATT,18,IN RDWY,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_125601,NA,0,10/30/19 17:21:05,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,N
1791028,07067,08/10/18 00:00:00,08,10,2018,6,21,9P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,026,NA,MT. HOOD,1,0,MN,0,R,NA,002600100S00,45,29,50.52,-122,31,47.95,45.49736666666633,-122.52998611111067,NA,NA,NA,NA,01940,SE POWELL BLVD,NA,05130,SE 130TH AVE,NA,1,NA,7,7.57999992,35,1,INTER,1,3,3-LEG,0,0,0,NA,0,NA,NA,05,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,2,DLIT,099,UNKNOWN,1,3,CITY,121,FENCE,NA,NA,NA,NA,10,OTHR-IMP,NA,NA,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26,US 26,1,02B,293_18794,NA,0,10/30/19 17:21:05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,N
1791040,07072,08/10/18 00:00:00,08,10,2018,6,10,10A,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,59.27,-122,38,44.01,45.516463888888,-122.64555833333333,NA,NA,NA,NA,00226,SE BELMONT ST,NA,05020,SE 20TH AVE,NA,1,0,1,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,0,NONE,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_116219,NA,0,10/30/19 17:21:05,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1791048,06873,07/30/18 00:00:00,07,30,2018,2,15,3P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,2.02,-122,39,38.7,45.51722777777767,-122.66075,NA,NA,NA,NA,00929,SE GRAND AVE,NA,01591,SE MORRISON ST,NA,1,0,1,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,1,NA,NA,05,3,PED,0,PED,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,3,CITY,NA,NA,NA,NA,NA,NA,02,NO-YIELD,04,DIS SIG,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_160712,NA,0,10/30/19 17:21:05,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,N
1791072,06949,07/31/18 00:00:00,07,31,2018,3,21,9P,26,Multnomah,245,Portland SE,57,PORTLAND UA,19,U LOCAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,29,4.37,-122,34,51.02,45.48454722222133,-122.58083888888866,NA,NA,NA,NA,02260,SE STEELE ST,NA,05080,SE 80TH AVE,NA,1,0,1,NA,20,1,INTER,0,3,3-LEG,0,0,0,NA,0,NA,NA,05,3,PED,0,PED,4,INJ,1,CLR,1,DRY,3,DARK,000,NONE,1,3,CITY,NA,NA,NA,NA,NA,NA,18,IN RDWY,NA,NA,NA,NA,0,0,1,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_126071,NA,0,10/30/19 17:21:05,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,N
1791079,07088,08/10/18 00:00:00,08,10,2018,6,13,1P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,52.76,-122,34,6.96,45.481322222221664,-122.56859999999966,NA,NA,NA,NA,02118,SE REEDWAY ST,NA,05092,SE 92ND AVE,NA,1,0,5,NA,NA,1,INTER,0,3,3-LEG,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,0,UNK,0,UNK,1,DAY,004,STOP SIGN,1,0,NONE,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_141489,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,N
1791081,07091,08/11/18 00:00:00,08,11,2018,7,12,12P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,27,51.56,-122,39,10.79,45.464322222222,-122.652997222222,NA,NA,NA,NA,02301,SE TACOMA ST,NA,05013,SE 13TH AVE,NA,1,0,3,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,0,NONE,NA,NA,NA,NA,NA,NA,07,TOO-CLOS,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_130334,NA,0,10/30/19 17:21:05,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1791084,06951,07/31/18 00:00:00,07,31,2018,3,19,7P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,29,24.9,-122,34,55.34,45.490249999999335,-122.58203888888866,NA,NA,NA,NA,01055,SE HOLGATE BLVD,NA,05079,SE 79TH AVE,NA,2,0,9,NA,25,1,INTER,0,3,3-LEG,0,0,0,NA,0,NA,NA,02,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,3,CITY,010,SUB OTRN,NA,NA,NA,NA,02,NO-YIELD,03,PAS-STOP,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_124444,NA,0,10/30/19 17:21:05,2,0,0,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,N
1791085,07092,08/11/18 00:00:00,08,11,2018,7,08,8A,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,15.2,-122,30,38.15,45.504222222222,-122.510597222222,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05148,SE 148TH AVE,NA,1,0,3,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,0,NONE,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_120362,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1791091,06952,07/31/18 00:00:00,07,31,2018,3,15,3P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,12.38,-122,38,22.76,45.503438888888,-122.63965555555534,NA,NA,NA,NA,00464,SE CLINTON ST,NA,05026,SE 26TH AVE,NA,1,0,5,NA,25,1,INTER,0,4,4-LEG,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,002,FLASHBCN-R,1,3,CITY,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,0,0,0,0,0,0,1,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_120092,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1791099,07006,07/18/18 00:00:00,07,18,2018,4,12,12P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,15.01,-122,30,50.06,45.504169444444,-122.513905555555,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05145,SE 145TH AVE,NA,1,0,3,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,C,S-STRGHT,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,0,NONE,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_120354,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1791103,07013,07/30/18 00:00:00,07,30,2018,2,17,5P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,068,NA,CASCADE HWY NORTH,1,0,MN,0,R,NA,006800100S00,45,29,24.94,-122,34,43.72,45.490261111110335,-122.57881111111067,NA,NA,NA,NA,01055,SE HOLGATE BLVD,NA,05082,SE 82ND AVE,NA,1,NA,5,5.23999977,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,5,NO RPT,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213,OR 213,1,02B,293_19728,NA,0,10/30/19 17:21:05,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1791104,07099,08/11/18 00:00:00,08,11,2018,7,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,14.68,-122,31,22.03,45.504077777777,-122.52278611111066,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05137,SE 137TH AVE,NA,1,0,9,NA,NA,1,INTER,0,3,3-LEG,0,0,1,NA,0,NA,NA,04,B,ANGL-OTH,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_120310,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1791143,07111,08/12/18 00:00:00,08,12,2018,1,14,2P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,068,NA,CASCADE HWY NORTH,1,0,MN,0,R,NA,006800100S00,45,28,46.11,-122,34,44.44,45.47947499999967,-122.57901111111067,NA,NA,NA,NA,02658,SE WOODSTOCK BLVD,NA,05082,SE 82ND AVE,NA,1,NA,9,5.98000002,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,02,H,O-1 L-TURN,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,3,CITY,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213,OR 213,1,02B,293_21278,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,N
1791150,07557,07/27/18 00:00:00,07,27,2018,6,09,9A,26,Multnomah,245,Portland SE,57,PORTLAND UA,19,U LOCAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,57.21,-122,35,39.86,45.48255833333267,-122.59440555555533,NA,NA,NA,NA,05067,SE 67TH AVE,NA,01019,SE HAROLD ST,NA,1,170,5,NA,NA,2,ALLEY,0,NA,NA,0,0,0,2,NA,0,NONE,07,B,ANGL-OTH,-,BACK,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,0,NONE,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_126555,NA,0,10/30/19 17:21:05,2,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,N
1791183,08602,07/29/18 00:00:00,07,29,2018,1,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,59.15,-122,38,9.91,45.516430555555,-122.63608611111033,NA,NA,NA,NA,00226,SE BELMONT ST,NA,05029,SE 29TH AVE,NA,1,0,1,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,6,BIKE,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,0,NONE,NA,NA,NA,NA,NA,NA,01,TOO-FAST,08,IMP-TURN,NA,NA,NA,NA,0,0,0,1,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_116083,NA,0,10/30/19 17:21:05,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,N
